Ticket_ID,Customer_Name,Customer_Age,Customer_Gender,Product_Purchased,Date,Ticket_Type,Ticket_Subject,Ticket_Status,Priority,Channel,First_Response_Time,Time_to_Resolution,Customer_Satisfaction_Rating,Category,Resolution_Duration,Priority_Score,Cluster_Name,Cluster_ID,Country,Latitude,Longitude,SLA_Breach,Efficiency_Score
2989,Bonnie Larson,50,Female,Canon EOS,2020-10-26,Product inquiry,Cancellation request,Closed,Critical,Chat,2023-06-01 01:01:21,2023-06-01 20:33:21,2.0,Feature Request,20.55583333333333,4,High Priority Issues,2,USA,37.0902,-95.7129,True,0.19459196497344636
2993,Heather Jackson,57,Other,Amazon Kindle,2021-11-27,Refund request,Installation support,Closed,Medium,Social media,2023-06-01 19:34:27,2023-06-01 04:14:27,4.0,Other,4.240833333333334,2,Fast & Satisfied,1,UK,55.3781,-3.436,False,0.4716054234623698
2996,Lynn Bird,63,Female,Apple AirPods,2020-04-02,Technical issue,Product compatibility,Closed,High,Chat,2023-06-01 14:09:32,2023-06-01 08:38:32,4.0,Other,8.642222222222221,3,Fast & Satisfied,1,UK,55.3781,-3.436,False,0.3471329390588841
3000,Adam Garcia,44,Female,Nikon D,2020-03-07,Refund request,Hardware issue,Closed,Medium,Social media,2023-06-01 12:37:39,2023-06-01 22:47:39,5.0,Technical Issue,22.79416666666667,2,Fast & Satisfied,1,Germany,51.1657,10.4515,True,0.08774174679194237
3001,Russell Harper,34,Other,Lenovo ThinkPad,2020-04-28,Technical issue,Battery life,Closed,Low,Social media,2023-06-01 00:34:40,2023-06-01 06:53:40,5.0,Other,6.894444444444445,1,Fast & Satisfied,1,UK,55.3781,-3.436,False,0.145044319097502
3002,Eric Lucas,26,Female,LG Washing Machine,2020-07-26,Product inquiry,Data loss,Closed,Medium,Email,2023-06-01 06:06:41,2023-06-01 16:23:41,4.0,Other,16.39472222222222,2,Fast & Satisfied,1,Canada,56.1304,-106.3468,False,0.12199047796546993
3006,Antonio Salazar,28,Female,LG Washing Machine,2021-03-20,Cancellation request,Refund request,Closed,Critical,Phone,2023-06-01 17:38:45,2023-06-01 05:15:45,1.0,Billing,5.2625,4,High Priority Issues,2,Canada,56.1304,-106.3468,False,0.7600950118764845
3008,Tyler Foster,44,Male,Xbox,2020-12-03,Product inquiry,Cancellation request,Closed,Medium,Phone,2023-06-01 01:00:49,2023-06-01 19:50:49,1.0,Feature Request,19.84694444444444,2,Standard Service,3,India,20.5937,78.9629,True,0.10077117944267942
3009,Kimberly Mercado,41,Female,PlayStation,2021-06-23,Refund request,Hardware issue,Closed,Low,Social media,2023-06-01 00:58:50,2023-06-01 21:41:50,5.0,Technical Issue,21.69722222222222,1,Fast & Satisfied,1,UK,55.3781,-3.436,True,0.04608884905901934
3012,Garrett Mcneil,27,Female,Canon DSLR Camera,2020-04-17,Refund request,Payment issue,Closed,Medium,Social media,2023-06-01 14:37:56,2023-06-01 19:48:56,4.0,Billing,19.81555555555556,2,Fast & Satisfied,1,Germany,51.1657,10.4515,True,0.10093080632499718
3013,Travis Hatfield,43,Male,Roomba Robot Vacuum,2020-02-13,Product inquiry,Payment issue,Closed,High,Email,2023-06-01 04:45:58,2023-06-01 03:59:58,5.0,Billing,3.999444444444444,3,Fast & Satisfied,1,UK,55.3781,-3.436,False,0.750104181136269
3014,Brittney Chapman,24,Male,Nintendo Switch,2021-03-07,Technical issue,Software bug,Closed,Critical,Phone,2023-06-01 00:14:59,2023-06-01 09:08:59,5.0,Technical Issue,9.149722222222222,4,Fast & Satisfied,1,Canada,56.1304,-106.3468,False,0.4371717417043626
3015,Catherine Marquez,69,Female,Microsoft Surface,2020-04-07,Refund request,Data loss,Closed,High,Phone,2023-06-01 14:53:01,2023-05-31 23:48:01,5.0,Other,23.80027777777778,3,Fast & Satisfied,1,India,20.5937,78.9629,True,0.12604894900853164
3020,Sarah Ford,42,Female,Bose SoundLink Speaker,2020-01-07,Cancellation request,Software bug,Closed,High,Chat,2023-06-01 04:47:06,2023-06-01 13:00:06,2.0,Technical Issue,13.00166666666667,3,High Priority Issues,2,USA,37.0902,-95.7129,False,0.23073964876297903
3022,Michelle Maddox,64,Female,MacBook Pro,2021-08-21,Cancellation request,Installation support,Closed,High,Phone,2023-06-01 17:46:10,2023-06-01 14:45:10,5.0,Other,14.75277777777778,3,Fast & Satisfied,1,UK,55.3781,-3.436,False,0.203351534550932
3023,Angela Peterson,67,Other,Asus ROG,2020-03-07,Cancellation request,Payment issue,Closed,Critical,Phone,2023-06-01 06:19:12,2023-06-01 05:44:12,1.0,Billing,5.736666666666666,4,High Priority Issues,2,UK,55.3781,-3.436,False,0.6972690296339338
3030,Timothy Jackson,67,Female,Google Nest,2021-10-02,Product inquiry,Network problem,Closed,Critical,Chat,2023-06-01 18:59:23,2023-06-01 07:25:23,5.0,Other,7.423055555555556,4,Fast & Satisfied,1,USA,37.0902,-95.7129,False,0.5388616547543315
3031,William Stein,29,Male,Amazon Echo,2020-11-17,Refund request,Product recommendation,Closed,High,Email,2023-05-31 23:13:23,2023-06-01 19:45:23,4.0,Other,19.75638888888889,3,Fast & Satisfied,1,UK,55.3781,-3.436,True,0.15184961264288627
3032,Michael Webb,38,Male,Amazon Echo,2020-08-24,Technical issue,Hardware issue,Closed,Critical,Social media,2023-06-01 20:17:25,2023-06-01 06:46:25,5.0,Technical Issue,6.773611111111111,4,Fast & Satisfied,1,India,20.5937,78.9629,False,0.5905269632971089
3034,Heather Peterson,21,Female,Amazon Echo,2020-01-16,Refund request,Peripheral compatibility,Closed,High,Social media,2023-06-01 22:26:28,2023-06-01 20:12:28,1.0,Other,20.20777777777778,3,High Priority Issues,2,UK,55.3781,-3.436,True,0.14845768955847582
3035,Denise Lowe,65,Other,Roomba Robot Vacuum,2021-06-15,Refund request,Network problem,Closed,Critical,Email,2023-06-01 16:05:29,2023-06-01 09:18:29,5.0,Other,9.308055555555555,4,Fast & Satisfied,1,UK,55.3781,-3.436,False,0.4297352949953744
3037,Linda Mcdonald,34,Female,LG Washing Machine,2020-06-19,Cancellation request,Product recommendation,Closed,Low,Chat,2023-06-01 01:17:32,2023-06-01 17:07:32,1.0,Other,17.12555555555555,1,Standard Service,3,Germany,51.1657,10.4515,False,0.05839226626873421
3041,Craig Smith,42,Female,Nikon D,2020-11-13,Refund request,Product recommendation,Closed,High,Email,2023-06-01 10:42:38,2023-06-01 10:57:38,3.0,Other,10.96055555555555,3,High Priority Issues,2,Germany,51.1657,10.4515,False,0.2737087536114351
3042,Christine Williams,57,Male,iPhone,2020-05-07,Billing inquiry,Product compatibility,Closed,Critical,Social media,2023-06-01 09:15:39,2023-06-01 12:15:39,2.0,Other,12.26083333333333,4,High Priority Issues,2,Germany,51.1657,10.4515,False,0.32624209882416916
3045,Kyle Richards,42,Male,Lenovo ThinkPad,2021-04-18,Product inquiry,Account access,Closed,Low,Email,2023-06-01 03:41:43,2023-06-01 06:44:43,4.0,Authentication,6.745277777777778,1,Fast & Satisfied,1,India,20.5937,78.9629,False,0.14825186344356134
3046,Douglas Rodriguez,34,Male,iPhone,2020-02-11,Product inquiry,Peripheral compatibility,Closed,Medium,Social media,2023-06-01 12:22:45,2023-06-01 16:50:45,1.0,Other,16.84583333333333,2,Standard Service,3,Germany,51.1657,10.4515,False,0.11872372000989366
3049,Vincent Cisneros,61,Female,Fitbit Versa Smartwatch,2020-04-12,Refund request,Product setup,Closed,Critical,Chat,2023-06-01 08:53:50,2023-06-01 02:20:50,2.0,Other,2.347222222222222,4,High Priority Issues,2,India,20.5937,78.9629,False,1.7041420118343198
3051,Madeline Heath,62,Other,Fitbit Charge,2020-04-07,Technical issue,Installation support,Closed,Medium,Phone,2023-06-01 20:48:53,2023-06-01 03:44:53,2.0,Other,3.748055555555556,2,Standard Service,3,Germany,51.1657,10.4515,False,0.5336100200103757
3053,Chad Hendricks,34,Female,LG OLED,2020-01-07,Cancellation request,Product setup,Closed,Medium,Phone,2023-06-01 01:10:56,2023-06-01 16:44:56,1.0,Other,16.74888888888889,2,Standard Service,3,Canada,56.1304,-106.3468,False,0.11941090619609925
3055,Heather Robinson,31,Female,Fitbit Versa Smartwatch,2021-03-10,Billing inquiry,Payment issue,Closed,High,Chat,2023-06-01 21:36:59,2023-06-01 05:12:59,2.0,Billing,5.216388888888889,3,High Priority Issues,2,Canada,56.1304,-106.3468,False,0.5751104957665477
3060,George Campbell,52,Male,Sony 4K HDR TV,2021-08-07,Product inquiry,Product setup,Closed,Critical,Email,2023-06-01 09:54:06,2023-06-01 22:04:06,2.0,Other,22.06833333333333,4,High Priority Issues,2,Germany,51.1657,10.4515,True,0.18125519220602676
3063,David Miles,59,Male,Fitbit Charge,2020-03-04,Refund request,Software bug,Closed,Low,Chat,2023-06-01 22:38:08,2023-06-01 10:34:08,4.0,Technical Issue,10.56888888888889,1,Fast & Satisfied,1,Germany,51.1657,10.4515,False,0.09461732548359965
3064,Regina Pacheco,34,Female,Canon EOS,2020-12-01,Cancellation request,Installation support,Closed,Medium,Social media,2023-06-01 11:24:10,2023-06-01 18:33:10,5.0,Other,18.55277777777778,2,Fast & Satisfied,1,Canada,56.1304,-106.3468,True,0.1078005689474472
3066,Roger Pitts,41,Male,Samsung Soundbar,2021-04-04,Technical issue,Cancellation request,Closed,Critical,Chat,2023-06-01 14:19:13,2023-06-01 07:21:13,5.0,Feature Request,7.353611111111111,4,Fast & Satisfied,1,UK,55.3781,-3.436,False,0.5439504400710158
3067,Sabrina Coleman,62,Female,Microsoft Surface,2020-04-23,Refund request,Installation support,Closed,Low,Email,2023-06-01 11:10:15,2023-06-01 11:04:15,1.0,Other,11.07083333333333,1,Standard Service,3,UK,55.3781,-3.436,False,0.09032743695897633
3070,William Gomez,34,Other,Microsoft Office,2020-11-20,Product inquiry,Product compatibility,Closed,Critical,Chat,2023-06-01 20:23:18,2023-06-01 00:04:18,3.0,Other,0.07166666666666667,4,High Priority Issues,2,Canada,56.1304,-106.3468,False,55.81395348837209
3071,Adam Morales,41,Female,Sony PlayStation,2020-09-12,Billing inquiry,Data loss,Closed,Critical,Social media,2023-06-01 15:40:20,2023-06-01 19:30:20,4.0,Other,19.50555555555556,4,Fast & Satisfied,1,India,20.5937,78.9629,True,0.20506978068926227
3075,Joseph Mckay,42,Female,iPhone,2021-08-25,Cancellation request,Product compatibility,Closed,Medium,Social media,2023-06-01 22:26:25,2023-06-01 03:37:25,1.0,Other,3.623611111111111,2,Standard Service,3,Canada,56.1304,-106.3468,False,0.551935607512457
3076,Ashley King,42,Female,LG Smart TV,2021-01-12,Product inquiry,Product compatibility,Closed,Critical,Phone,2023-06-01 22:35:26,2023-06-01 14:57:26,1.0,Other,14.95722222222222,4,High Priority Issues,2,USA,37.0902,-95.7129,False,0.2674293355123872
3079,Gary Smith,28,Male,Canon DSLR Camera,2021-08-12,Technical issue,Product compatibility,Closed,Low,Social media,2023-06-01 12:32:31,2023-06-01 13:01:31,2.0,Other,13.02527777777778,1,Standard Service,3,USA,37.0902,-95.7129,False,0.07677379454479535
3081,Michelle King,25,Male,Canon DSLR Camera,2020-06-21,Refund request,Hardware issue,Closed,High,Phone,2023-06-01 15:09:35,2023-06-01 09:24:35,5.0,Technical Issue,9.409722222222221,3,Fast & Satisfied,1,USA,37.0902,-95.7129,False,0.31881918819188193
3091,Steve Moore,68,Other,Canon DSLR Camera,2020-03-10,Cancellation request,Delivery problem,Closed,High,Chat,2023-06-01 19:39:47,2023-06-01 12:27:47,3.0,Order & Delivery,12.46305555555556,3,High Priority Issues,2,Canada,56.1304,-106.3468,False,0.24071143602202055
3094,Robert Cole,52,Other,HP Pavilion,2021-05-14,Technical issue,Refund request,Closed,Critical,Chat,2023-06-01 10:15:52,2023-06-01 17:52:52,3.0,Billing,17.88111111111111,4,High Priority Issues,2,UK,55.3781,-3.436,True,0.2236997452308457
3098,Alexis Barrett,35,Other,Samsung Galaxy,2020-11-27,Technical issue,Payment issue,Closed,Medium,Social media,2023-06-01 21:19:58,2023-06-01 14:04:58,3.0,Billing,14.08277777777778,2,Standard Service,3,Germany,51.1657,10.4515,False,0.1420174365852696
3100,Julie Roberts,19,Male,Google Pixel,2020-04-09,Refund request,Account access,Closed,Medium,Social media,2023-06-01 15:51:01,2023-05-31 23:35:01,2.0,Authentication,23.58361111111111,2,Standard Service,3,USA,37.0902,-95.7129,True,0.0848046548332764
3102,Travis Guerra,36,Female,Fitbit Versa Smartwatch,2020-12-11,Refund request,Installation support,Closed,Medium,Phone,2023-06-01 02:03:05,2023-06-01 07:42:05,3.0,Other,7.701388888888889,2,Standard Service,3,Germany,51.1657,10.4515,False,0.25969341749323716
3106,Nathan Dominguez,39,Other,Samsung Soundbar,2020-06-21,Product inquiry,Product compatibility,Closed,Low,Email,2023-06-01 15:03:10,2023-06-01 22:50:10,4.0,Other,22.83611111111111,1,Fast & Satisfied,1,UK,55.3781,-3.436,True,0.043790293151684714
3114,Brian Brock,38,Female,Samsung Soundbar,2021-07-31,Refund request,Account access,Closed,Critical,Phone,2023-06-01 10:57:24,2023-06-01 04:33:24,2.0,Authentication,4.556666666666667,4,High Priority Issues,2,UK,55.3781,-3.436,False,0.8778346744696416
3116,Victoria Hatfield,20,Female,Nest Thermostat,2021-10-16,Product inquiry,Product recommendation,Closed,Low,Chat,2023-06-01 21:29:26,2023-06-01 09:25:26,2.0,Other,9.42388888888889,1,Standard Service,3,USA,37.0902,-95.7129,False,0.10611330542946412
3117,Ethan Hood,21,Male,Microsoft Surface,2021-03-30,Cancellation request,Product compatibility,Closed,Medium,Email,2023-06-01 09:00:28,2023-06-01 16:49:28,2.0,Other,16.82444444444445,2,Standard Service,3,Canada,56.1304,-106.3468,False,0.11887465328226123
3122,Leonard Peterson,32,Other,Microsoft Surface,2021-04-17,Technical issue,Battery life,Closed,Low,Chat,2023-06-01 09:53:34,2023-06-01 09:31:34,4.0,Other,9.526111111111112,1,Fast & Satisfied,1,India,20.5937,78.9629,False,0.10497463113081004
3123,Brian Gray,31,Male,LG OLED,2020-07-10,Billing inquiry,Installation support,Closed,High,Email,2023-06-01 02:29:35,2023-06-01 10:15:35,5.0,Other,10.25972222222222,3,Fast & Satisfied,1,India,20.5937,78.9629,False,0.29240557736564243
3124,Jordan Bird,61,Female,Canon EOS,2021-03-08,Technical issue,Refund request,Closed,High,Phone,2023-06-01 11:18:37,2023-06-01 07:43:37,3.0,Billing,7.726944444444444,3,High Priority Issues,2,UK,55.3781,-3.436,False,0.3882517884746738
3131,Anthony Morrison,70,Other,Google Pixel,2020-02-06,Product inquiry,Cancellation request,Closed,Critical,Phone,2023-06-01 14:13:46,2023-06-01 09:54:46,5.0,Feature Request,9.912777777777778,4,Fast & Satisfied,1,India,20.5937,78.9629,False,0.4035195875133105
3132,Jason Parker,54,Female,Fitbit Charge,2021-07-29,Billing inquiry,Software bug,Closed,High,Email,2023-06-01 17:24:48,2023-06-01 15:13:48,1.0,Technical Issue,15.23,3,High Priority Issues,2,Canada,56.1304,-106.3468,False,0.1969796454366382
3133,Edward Freeman,27,Other,HP Pavilion,2020-03-11,Refund request,Battery life,Closed,Medium,Email,2023-06-01 11:01:49,2023-06-01 22:38:49,3.0,Other,22.64694444444444,2,Standard Service,3,USA,37.0902,-95.7129,True,0.08831213433256879
3137,Heather Wright,18,Female,Philips Hue Lights,2021-07-04,Billing inquiry,Payment issue,Closed,Critical,Social media,2023-06-01 20:58:55,2023-06-01 11:39:55,1.0,Billing,11.66527777777778,4,High Priority Issues,2,UK,55.3781,-3.436,False,0.34289796404333844
3138,Gary Zimmerman,42,Male,HP Pavilion,2021-03-09,Product inquiry,Installation support,Closed,Medium,Phone,2023-06-01 05:33:56,2023-06-01 03:59:56,2.0,Other,3.998888888888889,2,Standard Service,3,UK,55.3781,-3.436,False,0.5001389274798554
3141,Steven Atkins,32,Male,GoPro Action Camera,2020-03-02,Product inquiry,Battery life,Closed,Medium,Phone,2023-06-01 13:23:00,2023-06-01 07:50:00,4.0,Other,7.833333333333333,2,Fast & Satisfied,1,USA,37.0902,-95.7129,False,0.25531914893617025
3143,Cheryl Rush,36,Male,Philips Hue Lights,2021-08-30,Technical issue,Display issue,Closed,Critical,Email,2023-06-01 11:04:03,2023-06-01 08:26:03,2.0,Technical Issue,8.434166666666666,4,High Priority Issues,2,Canada,56.1304,-106.3468,False,0.4742614366169351
3145,Laura Knapp,36,Female,Microsoft Office,2020-01-20,Billing inquiry,Software bug,Closed,High,Social media,2023-06-01 16:28:06,2023-06-01 15:50:06,4.0,Technical Issue,15.835,3,Fast & Satisfied,1,Germany,51.1657,10.4515,False,0.18945374171139878
3147,Logan Moreno,45,Male,Sony Xperia,2021-09-08,Refund request,Payment issue,Closed,High,Phone,2023-06-01 21:05:09,2023-06-01 03:10:09,1.0,Billing,3.169166666666666,3,High Priority Issues,2,India,20.5937,78.9629,False,0.9466210886142521
3152,Zachary Murphy,19,Other,Adobe Photoshop,2021-05-18,Refund request,Software bug,Closed,High,Social media,2023-06-01 22:36:18,2023-06-01 00:28:18,5.0,Technical Issue,0.4716666666666667,3,Fast & Satisfied,1,USA,37.0902,-95.7129,False,6.360424028268551
3155,Jonathan Guerrero,52,Other,Microsoft Xbox Controller,2020-12-07,Billing inquiry,Installation support,Closed,Critical,Phone,2023-06-01 01:29:21,2023-06-01 16:23:21,2.0,Other,16.38916666666667,4,High Priority Issues,2,India,20.5937,78.9629,False,0.24406365993796708
3157,Yolanda Griffin,50,Female,Amazon Echo,2020-03-07,Product inquiry,Product compatibility,Closed,High,Email,2023-06-01 10:47:25,2023-06-01 11:29:25,2.0,Other,11.49027777777778,3,High Priority Issues,2,Germany,51.1657,10.4515,False,0.2610902937265804
3158,Kimberly Romero,36,Male,Google Nest,2021-06-07,Refund request,Product recommendation,Closed,High,Chat,2023-06-01 22:19:26,2023-06-01 19:50:26,5.0,Other,19.84055555555556,3,Fast & Satisfied,1,Germany,51.1657,10.4515,True,0.1512054433959622
3171,Jeffrey Hall,60,Male,Nest Thermostat,2021-02-16,Technical issue,Cancellation request,Closed,Low,Social media,2023-06-01 09:30:45,2023-06-01 10:37:45,5.0,Feature Request,10.62916666666667,1,Fast & Satisfied,1,Canada,56.1304,-106.3468,False,0.09408075264602114
3173,Amanda Wells,52,Female,iPhone,2021-07-23,Technical issue,Hardware issue,Closed,Medium,Phone,2023-06-01 11:34:47,2023-06-01 16:03:47,1.0,Technical Issue,16.06305555555555,2,Standard Service,3,USA,37.0902,-95.7129,False,0.1245093122589794
3179,Dennis Carter,21,Other,Amazon Kindle,2020-02-22,Technical issue,Account access,Closed,Low,Social media,2023-06-01 20:57:56,2023-06-01 15:29:56,1.0,Authentication,15.49888888888889,1,Standard Service,3,USA,37.0902,-95.7129,False,0.06452075417592658
3180,John Wade,50,Other,Samsung Soundbar,2020-06-21,Billing inquiry,Display issue,Closed,Critical,Social media,2023-06-01 16:26:56,2023-06-01 19:04:56,2.0,Technical Issue,19.08222222222222,4,High Priority Issues,2,Canada,56.1304,-106.3468,True,0.20961919180156052
3182,Matthew Crawford,25,Other,Nikon D,2020-11-19,Technical issue,Peripheral compatibility,Closed,Low,Social media,2023-06-01 05:00:58,2023-06-01 11:45:58,2.0,Other,11.76611111111111,1,Standard Service,3,Canada,56.1304,-106.3468,False,0.0849898484347703
3183,Jimmy Brown DDS,55,Other,iPhone,2020-03-30,Technical issue,Refund request,Closed,High,Phone,2023-06-01 16:10:59,2023-06-01 00:23:59,5.0,Billing,0.3997222222222222,3,Fast & Satisfied,1,UK,55.3781,-3.436,False,7.505211952744962
3186,Bradley Hubbard,55,Female,Bose SoundLink Speaker,2021-10-28,Cancellation request,Hardware issue,Closed,High,Social media,2023-06-01 04:01:01,2023-06-01 16:27:01,2.0,Technical Issue,16.45027777777778,3,High Priority Issues,2,Germany,51.1657,10.4515,False,0.1823677411728947
3188,Darlene Hodges,49,Female,PlayStation,2021-08-02,Technical issue,Account access,Closed,Critical,Chat,2023-05-31 23:28:05,2023-06-01 18:58:05,1.0,Authentication,18.96805555555556,4,High Priority Issues,2,Canada,56.1304,-106.3468,True,0.21088086695467523
3189,Allison Peterson,35,Male,Fitbit Versa Smartwatch,2021-07-22,Billing inquiry,Refund request,Closed,Medium,Phone,2023-06-01 03:25:05,2023-06-01 02:00:05,1.0,Billing,2.001388888888889,2,Standard Service,3,India,20.5937,78.9629,False,0.9993060374739763
3192,Jennifer Hanson,44,Male,Sony Xperia,2020-07-09,Refund request,Installation support,Closed,Low,Social media,2023-06-01 11:53:08,2023-06-01 09:37:08,2.0,Other,9.61888888888889,1,Standard Service,3,Canada,56.1304,-106.3468,False,0.10396211158599976
3195,Nicole Nelson,30,Female,Samsung Soundbar,2020-06-03,Billing inquiry,Battery life,Closed,Critical,Phone,2023-06-01 12:50:14,2023-06-01 02:19:14,1.0,Other,2.320555555555555,4,High Priority Issues,2,Germany,51.1657,10.4515,False,1.7237251615992344
3197,Toni Harris,62,Female,Nintendo Switch Pro Controller,2020-09-17,Technical issue,Account access,Closed,Critical,Phone,2023-06-01 15:04:18,2023-06-01 13:27:18,3.0,Authentication,13.455,4,High Priority Issues,2,UK,55.3781,-3.436,False,0.29728725380899296
3198,Tasha Price,40,Male,Samsung Galaxy,2021-09-22,Billing inquiry,Cancellation request,Closed,High,Email,2023-06-01 00:50:18,2023-06-01 11:57:18,2.0,Feature Request,11.955,3,High Priority Issues,2,Canada,56.1304,-106.3468,False,0.25094102885821834
