Ticket ID,Customer Name,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Status,Ticket Priority,Ticket Channel,Customer Satisfaction Rating,First_Response_Minutes,First_Response_Date,Average_First_Response_Minutes,Priority_Avg_Response,Location,Latitude,Longitude
1857,Patrick Smith,25,Female,Bose QuietComfort,2020-04-24,Product inquiry,Cancellation request,Pending Customer Response,Critical,Phone,0.0,38,2023-06-01,30,20,India,20.5937,78.9629
1860,Frances Riley,20,Female,Lenovo ThinkPad,2021-02-28,Refund request,Product compatibility,Pending Customer Response,Critical,Email,0.0,17,2023-06-01,30,20,USA,37.0902,-95.7129
1861,Melissa Burnett,44,Other,Fitbit Versa Smartwatch,2020-11-17,Cancellation request,Product setup,Open,Medium,Phone,0.0,0,,30,20,India,20.5937,78.9629
1862,Renee Carey,38,Male,Dyson Vacuum Cleaner,2020-08-24,Product inquiry,Hardware issue,Closed,Medium,Chat,5.0,7,2023-06-01,30,20,UK,55.3781,-3.436
1863,Lisa Moore,53,Female,Samsung Galaxy,2021-02-22,Refund request,Refund request,Open,Medium,Phone,0.0,0,,30,20,India,20.5937,78.9629
1864,Debra Saunders,20,Female,Adobe Photoshop,2020-10-19,Cancellation request,Payment issue,Open,Low,Email,0.0,0,,30,20,USA,37.0902,-95.7129
1865,Elizabeth Hamilton,33,Female,Sony Xperia,2020-07-17,Product inquiry,Account access,Closed,Medium,Phone,3.0,43,2023-06-01,30,20,India,20.5937,78.9629
1866,Daniel Rodriguez,36,Female,Fitbit Versa Smartwatch,2020-03-17,Technical issue,Cancellation request,Closed,Critical,Chat,4.0,14,2023-06-01,30,20,UK,55.3781,-3.436
1867,Robert Steele,54,Other,Sony 4K HDR TV,2020-03-25,Refund request,Software bug,Closed,Low,Phone,2.0,6,2023-06-01,30,20,India,20.5937,78.9629
1868,Adrienne Smith MD,22,Male,Nintendo Switch Pro Controller,2021-06-29,Cancellation request,Delivery problem,Pending Customer Response,High,Phone,0.0,43,2023-06-01,30,20,India,20.5937,78.9629
1870,Wesley Wilson,35,Male,LG Smart TV,2020-12-08,Billing inquiry,Hardware issue,Open,Critical,Email,0.0,0,,30,20,USA,37.0902,-95.7129
1871,Kristen Fitzpatrick,66,Male,Amazon Kindle,2021-11-08,Refund request,Payment issue,Pending Customer Response,Medium,Chat,0.0,31,2023-06-01,30,20,UK,55.3781,-3.436
1872,James Bass,46,Other,Nest Thermostat,2020-12-18,Billing inquiry,Software bug,Pending Customer Response,Low,Phone,0.0,2,2023-06-01,30,20,India,20.5937,78.9629
1873,Martha Rodriguez,67,Female,Roomba Robot Vacuum,2021-12-30,Billing inquiry,Peripheral compatibility,Pending Customer Response,Low,Email,0.0,31,2023-06-01,30,20,USA,37.0902,-95.7129
1875,Jaclyn Holland,61,Other,LG Smart TV,2021-12-21,Product inquiry,Hardware issue,Pending Customer Response,Critical,Email,0.0,3,2023-06-01,30,20,USA,37.0902,-95.7129
1876,Adam Lee,43,Male,Sony PlayStation,2021-01-31,Product inquiry,Hardware issue,Closed,Low,Email,4.0,30,2023-06-01,30,20,USA,37.0902,-95.7129
1878,Dustin Martin,43,Male,LG Smart TV,2020-11-27,Billing inquiry,Account access,Pending Customer Response,Medium,Email,0.0,50,2023-06-01,30,20,USA,37.0902,-95.7129
1879,Joy Wilson,32,Other,Asus ROG,2021-09-08,Cancellation request,Peripheral compatibility,Open,Medium,Chat,0.0,0,,30,20,UK,55.3781,-3.436
1880,Teresa Hines,23,Male,MacBook Pro,2020-11-23,Cancellation request,Network problem,Pending Customer Response,High,Chat,0.0,28,2023-06-01,30,20,UK,55.3781,-3.436
1881,Jason Taylor,37,Male,PlayStation,2020-07-15,Product inquiry,Battery life,Open,Low,Chat,0.0,0,,30,20,UK,55.3781,-3.436
1882,Brandon Berg,35,Female,Samsung Soundbar,2020-10-24,Billing inquiry,Delivery problem,Pending Customer Response,Low,Email,0.0,26,2023-06-01,30,20,USA,37.0902,-95.7129
1884,Alexandra Wells,19,Female,Bose SoundLink Speaker,2021-04-15,Billing inquiry,Account access,Open,Critical,Email,0.0,0,,30,20,USA,37.0902,-95.7129
1885,Lydia Anderson,49,Male,Bose QuietComfort,2021-01-31,Refund request,Network problem,Closed,High,Email,1.0,21,2023-06-01,30,20,USA,37.0902,-95.7129
1887,Carol Gallagher,59,Male,MacBook Pro,2020-10-04,Cancellation request,Product compatibility,Closed,High,Chat,1.0,25,2023-06-01,30,20,UK,55.3781,-3.436
1888,Stephen Johnson,33,Other,Nikon D,2021-09-11,Cancellation request,Delivery problem,Closed,High,Chat,2.0,32,2023-06-01,30,20,UK,55.3781,-3.436
1889,Ricky Gibson,22,Female,Nintendo Switch Pro Controller,2021-08-15,Product inquiry,Peripheral compatibility,Pending Customer Response,Medium,Phone,0.0,27,2023-06-01,30,20,India,20.5937,78.9629
1891,Todd Adkins,51,Female,Nest Thermostat,2021-04-13,Refund request,Hardware issue,Pending Customer Response,Low,Email,0.0,4,2023-06-01,30,20,USA,37.0902,-95.7129
1892,Chelsey Martin,64,Other,Nintendo Switch Pro Controller,2020-07-22,Cancellation request,Software bug,Open,High,Email,0.0,0,,30,20,USA,37.0902,-95.7129
1894,Jacqueline Johnston,63,Other,Amazon Echo,2021-12-01,Product inquiry,Payment issue,Pending Customer Response,Low,Phone,0.0,34,2023-06-01,30,20,India,20.5937,78.9629
1895,Joseph Key,54,Female,Dell XPS,2020-11-30,Refund request,Refund request,Open,Low,Email,0.0,0,,30,20,USA,37.0902,-95.7129
1896,Brittany Osborne,52,Other,LG Washing Machine,2020-09-06,Cancellation request,Installation support,Closed,Medium,Chat,3.0,23,2023-06-01,30,20,UK,55.3781,-3.436
1898,Yesenia Thompson,58,Other,Canon DSLR Camera,2021-07-23,Technical issue,Cancellation request,Closed,Medium,Email,3.0,27,2023-06-01,30,20,USA,37.0902,-95.7129
1900,Jessica Ford,22,Other,Microsoft Xbox Controller,2021-04-26,Refund request,Hardware issue,Pending Customer Response,High,Email,0.0,29,2023-05-31,30,20,USA,37.0902,-95.7129
1902,Kathy Rodriguez,35,Female,Google Pixel,2021-04-09,Cancellation request,Peripheral compatibility,Closed,Low,Phone,3.0,57,2023-06-01,30,20,India,20.5937,78.9629
1903,Stephen Williams,19,Other,Samsung Soundbar,2021-04-04,Cancellation request,Hardware issue,Closed,Medium,Email,3.0,47,2023-06-01,30,20,USA,37.0902,-95.7129
1906,Cynthia Good,34,Male,GoPro Hero,2021-04-15,Refund request,Product recommendation,Closed,Critical,Chat,4.0,23,2023-06-01,30,20,UK,55.3781,-3.436
1908,Dr. Christian Morris,35,Other,LG Smart TV,2021-09-21,Product inquiry,Peripheral compatibility,Pending Customer Response,Low,Chat,0.0,23,2023-06-01,30,20,UK,55.3781,-3.436
1909,Jennifer Banks,53,Other,Amazon Echo,2021-08-10,Product inquiry,Data loss,Open,Critical,Phone,0.0,0,,30,20,India,20.5937,78.9629
1910,Sarah Harris,55,Female,MacBook Pro,2021-04-05,Product inquiry,Cancellation request,Pending Customer Response,Low,Chat,0.0,37,2023-06-01,30,20,UK,55.3781,-3.436
1911,Malik Robles,58,Female,Nest Thermostat,2021-01-20,Product inquiry,Delivery problem,Open,Medium,Phone,0.0,0,,30,20,India,20.5937,78.9629
1912,Alan Ford,64,Male,GoPro Hero,2021-10-03,Product inquiry,Refund request,Pending Customer Response,Low,Phone,0.0,29,2023-06-01,30,20,India,20.5937,78.9629
1913,Edward Watkins,67,Other,Bose QuietComfort,2020-12-09,Product inquiry,Installation support,Pending Customer Response,High,Chat,0.0,16,2023-06-01,30,20,UK,55.3781,-3.436
1916,Scott Armstrong,18,Female,Xbox,2021-05-30,Refund request,Network problem,Pending Customer Response,Low,Phone,0.0,40,2023-05-31,30,20,India,20.5937,78.9629
1917,Jillian Hill,29,Other,Lenovo ThinkPad,2020-07-02,Cancellation request,Product setup,Closed,Medium,Phone,5.0,52,2023-06-01,30,20,India,20.5937,78.9629
1918,Dominique Douglas,36,Male,PlayStation,2020-02-24,Product inquiry,Display issue,Closed,High,Email,3.0,13,2023-06-01,30,20,USA,37.0902,-95.7129
1920,Diane Ward,22,Male,Sony PlayStation,2020-12-17,Billing inquiry,Battery life,Closed,High,Chat,2.0,2,2023-06-01,30,20,UK,55.3781,-3.436
1921,Patricia Parker,68,Other,Microsoft Xbox Controller,2020-01-23,Cancellation request,Cancellation request,Open,Critical,Phone,0.0,0,,30,20,India,20.5937,78.9629
1923,Linda Rodriguez,42,Other,Bose SoundLink Speaker,2021-04-25,Billing inquiry,Software bug,Open,Low,Chat,0.0,0,,30,20,UK,55.3781,-3.436
1924,Lisa Perez,57,Female,Roomba Robot Vacuum,2021-03-02,Technical issue,Installation support,Open,Critical,Phone,0.0,0,,30,20,India,20.5937,78.9629
1925,Jaime Lewis,46,Male,Microsoft Office,2021-09-12,Technical issue,Data loss,Open,High,Phone,0.0,0,,30,20,India,20.5937,78.9629
1926,Roberta Kennedy,61,Other,Canon EOS,2020-04-30,Product inquiry,Payment issue,Closed,High,Chat,1.0,36,2023-06-01,30,20,UK,55.3781,-3.436
1928,Courtney Shaw,41,Female,LG Washing Machine,2020-01-26,Technical issue,Account access,Closed,Medium,Email,5.0,22,2023-06-01,30,20,USA,37.0902,-95.7129
1929,Jack Velazquez,31,Other,Nest Thermostat,2020-07-13,Product inquiry,Battery life,Open,Critical,Email,0.0,0,,30,20,USA,37.0902,-95.7129
1930,Daniel Reed,58,Male,Amazon Kindle,2020-12-15,Cancellation request,Data loss,Pending Customer Response,Low,Phone,0.0,28,2023-06-01,30,20,India,20.5937,78.9629
1931,Matthew Evans,69,Other,Bose SoundLink Speaker,2020-02-21,Billing inquiry,Payment issue,Pending Customer Response,Critical,Email,0.0,20,2023-05-31,30,20,USA,37.0902,-95.7129
1932,James Williams,38,Male,HP Pavilion,2020-05-13,Cancellation request,Product compatibility,Pending Customer Response,Medium,Email,0.0,41,2023-06-01,30,20,USA,37.0902,-95.7129
1933,Debbie Holt,30,Other,iPhone,2021-11-04,Product inquiry,Battery life,Closed,High,Phone,5.0,50,2023-06-01,30,20,India,20.5937,78.9629
1935,Mark Good,40,Female,Canon DSLR Camera,2020-07-22,Refund request,Account access,Open,Critical,Email,0.0,0,,30,20,USA,37.0902,-95.7129
1936,Ronald Moore,29,Other,LG Smart TV,2021-03-23,Refund request,Battery life,Closed,High,Chat,2.0,6,2023-06-01,30,20,UK,55.3781,-3.436
1937,Pamela Lee,34,Other,Lenovo ThinkPad,2020-03-02,Refund request,Installation support,Pending Customer Response,High,Phone,0.0,28,2023-06-01,30,20,India,20.5937,78.9629
1939,Tina Montgomery,37,Other,Google Nest,2020-10-10,Billing inquiry,Product compatibility,Closed,Critical,Phone,5.0,58,2023-06-01,30,20,India,20.5937,78.9629
1940,Evan Medina,20,Female,Canon DSLR Camera,2021-07-25,Product inquiry,Network problem,Pending Customer Response,High,Phone,0.0,56,2023-05-31,30,20,India,20.5937,78.9629
1942,Steven Wilkins,64,Other,Autodesk AutoCAD,2021-08-13,Refund request,Display issue,Open,Low,Email,0.0,0,,30,20,USA,37.0902,-95.7129
1943,Brent Andrews,58,Other,Nintendo Switch Pro Controller,2020-05-08,Cancellation request,Payment issue,Pending Customer Response,Critical,Chat,0.0,49,2023-06-01,30,20,UK,55.3781,-3.436
1944,Kayla Holland,69,Male,Amazon Kindle,2020-01-07,Refund request,Refund request,Pending Customer Response,Critical,Phone,0.0,48,2023-05-31,30,20,India,20.5937,78.9629
1947,Kevin Obrien,49,Male,GoPro Hero,2020-09-27,Billing inquiry,Battery life,Open,Medium,Phone,0.0,0,,30,20,India,20.5937,78.9629
1949,Kurt Gutierrez,22,Male,Amazon Echo,2021-04-05,Billing inquiry,Payment issue,Open,High,Email,0.0,0,,30,20,USA,37.0902,-95.7129
1950,Jennifer Weiss,43,Other,HP Pavilion,2021-09-23,Cancellation request,Software bug,Closed,High,Chat,2.0,41,2023-06-01,30,20,UK,55.3781,-3.436
1951,Mrs. Danielle Johnson,70,Female,LG Washing Machine,2020-06-13,Cancellation request,Software bug,Closed,High,Email,1.0,31,2023-06-01,30,20,USA,37.0902,-95.7129
1952,Frank Russell,32,Female,Nikon D,2021-06-10,Product inquiry,Cancellation request,Open,Low,Chat,0.0,0,,30,20,UK,55.3781,-3.436
1953,Michele Ferrell,54,Male,Bose SoundLink Speaker,2021-04-07,Refund request,Cancellation request,Pending Customer Response,High,Chat,0.0,38,2023-06-01,30,20,UK,55.3781,-3.436
1954,Daniel Graham,40,Female,Autodesk AutoCAD,2021-05-03,Product inquiry,Cancellation request,Open,Low,Email,0.0,0,,30,20,USA,37.0902,-95.7129
1955,Mr. Anthony Booth,61,Other,Amazon Kindle,2020-03-22,Billing inquiry,Product recommendation,Closed,Medium,Phone,5.0,50,2023-05-31,30,20,India,20.5937,78.9629
1956,Michael Cruz,37,Male,Samsung Galaxy,2020-08-24,Refund request,Hardware issue,Pending Customer Response,High,Chat,0.0,2,2023-06-01,30,20,UK,55.3781,-3.436
1957,Robert Johnson,24,Female,Canon DSLR Camera,2020-08-05,Technical issue,Software bug,Closed,Medium,Phone,1.0,36,2023-06-01,30,20,India,20.5937,78.9629
1958,Krista Martin,60,Male,Bose SoundLink Speaker,2020-03-25,Refund request,Hardware issue,Closed,Medium,Email,3.0,19,2023-06-01,30,20,USA,37.0902,-95.7129
1959,Michelle Davidson,45,Other,LG Smart TV,2020-06-17,Cancellation request,Network problem,Open,Critical,Phone,0.0,0,,30,20,India,20.5937,78.9629
1960,Lauren Weaver,38,Male,Nest Thermostat,2020-03-08,Refund request,Display issue,Open,High,Phone,0.0,0,,30,20,India,20.5937,78.9629
1961,Charles Anthony,52,Female,Samsung Galaxy,2020-08-11,Product inquiry,Network problem,Pending Customer Response,Medium,Chat,0.0,30,2023-06-01,30,20,UK,55.3781,-3.436
1962,Michael King,31,Female,Samsung Soundbar,2020-06-30,Billing inquiry,Product setup,Closed,Medium,Chat,1.0,30,2023-06-01,30,20,UK,55.3781,-3.436
1964,Matthew Roberts,35,Female,PlayStation,2020-10-09,Product inquiry,Peripheral compatibility,Pending Customer Response,Medium,Chat,0.0,40,2023-06-01,30,20,UK,55.3781,-3.436
1965,John Martin,42,Female,Adobe Photoshop,2021-03-03,Refund request,Cancellation request,Pending Customer Response,Medium,Phone,0.0,48,2023-06-01,30,20,India,20.5937,78.9629
1966,Debra Smith,30,Female,Bose QuietComfort,2021-04-26,Billing inquiry,Account access,Closed,Medium,Chat,4.0,12,2023-06-01,30,20,UK,55.3781,-3.436
1967,Eric Mora,23,Female,Google Nest,2020-02-23,Product inquiry,Cancellation request,Open,High,Chat,0.0,0,,30,20,UK,55.3781,-3.436
1968,Aaron Pope,19,Male,Amazon Echo,2021-10-21,Billing inquiry,Refund request,Closed,Critical,Chat,2.0,19,2023-06-01,30,20,UK,55.3781,-3.436
1969,Richard Smith,27,Other,Xbox,2020-10-30,Cancellation request,Installation support,Pending Customer Response,High,Phone,0.0,21,2023-05-31,30,20,India,20.5937,78.9629
1970,Elizabeth Mckenzie,20,Female,Canon DSLR Camera,2021-07-11,Refund request,Hardware issue,Pending Customer Response,High,Chat,0.0,32,2023-06-01,30,20,UK,55.3781,-3.436
1971,Melissa Howard,20,Other,Microsoft Surface,2021-12-21,Technical issue,Account access,Pending Customer Response,Critical,Phone,0.0,13,2023-06-01,30,20,India,20.5937,78.9629
1972,Richard Bridges,59,Other,LG OLED,2021-09-29,Billing inquiry,Software bug,Pending Customer Response,High,Email,0.0,17,2023-06-01,30,20,USA,37.0902,-95.7129
1975,Wendy Smith,44,Female,iPhone,2021-08-28,Product inquiry,Product setup,Pending Customer Response,High,Chat,0.0,2,2023-06-01,30,20,UK,55.3781,-3.436
1976,Randall Stuart,63,Other,LG Washing Machine,2021-01-25,Product inquiry,Data loss,Open,High,Email,0.0,0,,30,20,USA,37.0902,-95.7129
1977,Kimberly Smith,27,Female,Nintendo Switch Pro Controller,2020-10-18,Technical issue,Software bug,Open,Medium,Phone,0.0,0,,30,20,India,20.5937,78.9629
1978,Daniel Boyle,59,Male,LG Smart TV,2021-04-28,Refund request,Account access,Closed,High,Chat,3.0,54,2023-05-31,30,20,UK,55.3781,-3.436
1979,Tammy Sanchez,28,Male,Adobe Photoshop,2020-02-08,Product inquiry,Network problem,Closed,Low,Email,4.0,37,2023-06-01,30,20,USA,37.0902,-95.7129
1980,Jordan Barker,66,Female,Google Nest,2021-05-16,Billing inquiry,Installation support,Open,Low,Phone,0.0,0,,30,20,India,20.5937,78.9629
1981,Charles Taylor,63,Male,Nikon D,2020-01-14,Technical issue,Delivery problem,Closed,Low,Chat,1.0,4,2023-06-01,30,20,UK,55.3781,-3.436
1983,Sara Acevedo,47,Male,Microsoft Xbox Controller,2021-04-07,Product inquiry,Data loss,Open,Medium,Email,0.0,0,,30,20,USA,37.0902,-95.7129
1984,John Woods,59,Female,LG OLED,2021-05-27,Product inquiry,Peripheral compatibility,Open,Low,Chat,0.0,0,,30,20,UK,55.3781,-3.436
1985,Timothy Hernandez,39,Female,Philips Hue Lights,2020-05-30,Technical issue,Product recommendation,Closed,High,Email,3.0,51,2023-06-01,30,20,USA,37.0902,-95.7129
1987,Ashley Walker,19,Female,Fitbit Charge,2020-08-01,Billing inquiry,Delivery problem,Pending Customer Response,Critical,Chat,0.0,39,2023-06-01,30,20,UK,55.3781,-3.436
1988,Jacqueline Porter,57,Male,Nikon D,2021-06-28,Billing inquiry,Data loss,Pending Customer Response,Medium,Email,0.0,18,2023-06-01,30,20,USA,37.0902,-95.7129
1989,Jennifer Stewart,33,Female,Fitbit Charge,2021-02-02,Product inquiry,Delivery problem,Open,Low,Email,0.0,0,,30,20,USA,37.0902,-95.7129
1990,Alyssa Lucas,69,Female,Nest Thermostat,2021-02-07,Billing inquiry,Hardware issue,Pending Customer Response,High,Phone,0.0,27,2023-06-01,30,20,India,20.5937,78.9629
1992,Christopher Jones,30,Other,Sony PlayStation,2021-03-09,Product inquiry,Display issue,Closed,Low,Email,2.0,20,2023-06-01,30,20,USA,37.0902,-95.7129
1994,Diana Howard,66,Male,PlayStation,2021-01-13,Billing inquiry,Delivery problem,Closed,Medium,Email,1.0,56,2023-06-01,30,20,USA,37.0902,-95.7129
1995,Sarah Jones,68,Female,Bose SoundLink Speaker,2020-01-22,Refund request,Peripheral compatibility,Closed,Medium,Chat,4.0,37,2023-06-01,30,20,UK,55.3781,-3.436
1998,Christopher Eaton,28,Female,Philips Hue Lights,2020-08-29,Billing inquiry,Product recommendation,Closed,Medium,Email,2.0,23,2023-06-01,30,20,USA,37.0902,-95.7129
1999,Richard Hunter,57,Male,Garmin Forerunner,2020-11-04,Technical issue,Cancellation request,Pending Customer Response,High,Chat,0.0,55,2023-06-01,30,20,UK,55.3781,-3.436
2000,Misty Martinez,67,Other,Samsung Galaxy,2020-06-27,Billing inquiry,Payment issue,Pending Customer Response,Medium,Chat,0.0,11,2023-06-01,30,20,UK,55.3781,-3.436
2001,Daniel Mclaughlin,40,Other,Fitbit Charge,2021-08-14,Billing inquiry,Product setup,Open,Low,Email,0.0,0,,30,20,USA,37.0902,-95.7129
2002,Stephen Hickman,56,Other,Canon DSLR Camera,2021-12-28,Technical issue,Display issue,Pending Customer Response,Medium,Chat,0.0,12,2023-06-01,30,20,UK,55.3781,-3.436
2004,Shannon Cook,60,Male,Nikon D,2020-07-28,Cancellation request,Network problem,Closed,Critical,Chat,1.0,18,2023-06-01,30,20,UK,55.3781,-3.436
2005,Katie Jordan,47,Female,Philips Hue Lights,2020-06-04,Technical issue,Peripheral compatibility,Pending Customer Response,High,Chat,0.0,52,2023-06-01,30,20,UK,55.3781,-3.436
2006,Barry Shelton,66,Female,Asus ROG,2021-07-04,Technical issue,Installation support,Pending Customer Response,Low,Chat,0.0,19,2023-06-01,30,20,UK,55.3781,-3.436
2007,Rebecca Castro,61,Male,Garmin Forerunner,2021-03-08,Billing inquiry,Software bug,Open,High,Phone,0.0,0,,30,20,India,20.5937,78.9629
2009,Erica Garcia,42,Male,Nintendo Switch Pro Controller,2020-03-17,Cancellation request,Battery life,Open,Medium,Email,0.0,0,,30,20,USA,37.0902,-95.7129
2011,Brandon Rowland,24,Male,LG OLED,2021-08-02,Product inquiry,Display issue,Open,High,Chat,0.0,0,,30,20,UK,55.3781,-3.436
2013,Curtis Shields,48,Other,Google Pixel,2020-05-09,Cancellation request,Refund request,Open,Medium,Email,0.0,0,,30,20,USA,37.0902,-95.7129
2016,Heather White,60,Female,Roomba Robot Vacuum,2020-09-09,Refund request,Peripheral compatibility,Pending Customer Response,Low,Phone,0.0,54,2023-06-01,30,20,India,20.5937,78.9629
2019,Matthew Hernandez,52,Male,Dyson Vacuum Cleaner,2020-11-01,Product inquiry,Battery life,Open,Medium,Phone,0.0,0,,30,20,India,20.5937,78.9629
2020,Colin Harris,35,Female,Dyson Vacuum Cleaner,2021-11-10,Technical issue,Product recommendation,Open,Low,Phone,0.0,0,,30,20,India,20.5937,78.9629
2021,Matthew Costa,66,Other,Google Pixel,2020-10-13,Technical issue,Software bug,Pending Customer Response,Critical,Email,0.0,22,2023-06-01,30,20,USA,37.0902,-95.7129
2022,Paul Strong,60,Female,Nest Thermostat,2021-12-05,Technical issue,Account access,Pending Customer Response,High,Email,0.0,41,2023-05-31,30,20,USA,37.0902,-95.7129
2024,Alan Garcia,22,Male,Amazon Echo,2020-04-07,Refund request,Network problem,Open,Critical,Email,0.0,0,,30,20,USA,37.0902,-95.7129
2026,Christian Bates,60,Male,Fitbit Charge,2021-03-27,Refund request,Installation support,Pending Customer Response,High,Phone,0.0,17,2023-06-01,30,20,India,20.5937,78.9629
2027,Walter Trujillo,59,Female,Sony Xperia,2021-08-09,Technical issue,Cancellation request,Pending Customer Response,Low,Chat,0.0,1,2023-06-01,30,20,UK,55.3781,-3.436
2028,Douglas Hoover,49,Male,Lenovo ThinkPad,2021-10-06,Refund request,Refund request,Pending Customer Response,Critical,Email,0.0,23,2023-06-01,30,20,USA,37.0902,-95.7129
2029,Linda George,49,Female,Samsung Galaxy,2020-02-28,Product inquiry,Installation support,Pending Customer Response,High,Chat,0.0,9,2023-06-01,30,20,UK,55.3781,-3.436
2030,Paul Ross,40,Male,Garmin Forerunner,2021-03-08,Technical issue,Product recommendation,Open,Medium,Chat,0.0,0,,30,20,UK,55.3781,-3.436
2031,Jeffrey Zamora,29,Female,Sony 4K HDR TV,2020-05-19,Product inquiry,Cancellation request,Closed,Critical,Email,4.0,36,2023-06-01,30,20,USA,37.0902,-95.7129
2034,George Frey,70,Other,Nest Thermostat,2020-02-14,Product inquiry,Peripheral compatibility,Pending Customer Response,Medium,Phone,0.0,5,2023-05-31,30,20,India,20.5937,78.9629
2036,Allison Sullivan,61,Male,Canon DSLR Camera,2021-04-17,Cancellation request,Payment issue,Closed,Medium,Email,3.0,38,2023-06-01,30,20,USA,37.0902,-95.7129
