Ticket ID,Customer Name,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Status,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating,Country,Resolution_Duration,Priority_Score,Similarity_Score,Similarity_Level,Latitude,Longitude,Country_Encoded,Resolution_Efficiency,Efficiency_Level,Satisfaction_Level,Age_Group,Is_Resolved,Cluster_ID,Cluster_Name,cluster_names,Team,Performance_Score
581,Rebekah Price,27,Other,Samsung Galaxy,2020-09-07,Cancellation request,Software bug,Closed,Critical,Social media,2023-06-01 03:37:01,2023-06-01 06:13:01,2,India,2,4,0.7540609549563333,High,20.5937,78.9629,2,0.9545454545454546,High Efficiency,Low Satisfaction,Adult,1,2,Medium Priority - Normal Resolution,Slow Resolution,Team C,96
582,Briana Taylor,50,Male,GoPro Action Camera,2021-05-04,Refund request,Installation support,Pending Customer Response,Low,Social media,2023-06-01 13:13:02,2023-06-01 11:17:48,3,USA,6,1,0.14285845940021782,Low,,,4,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team C,88
583,Kevin Kelly,44,Male,GoPro Action Camera,2020-01-20,Cancellation request,Cancellation request,Open,High,Chat,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Australia,6,3,0.09409989646016609,Low,-25.2744,133.7751,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
584,Jacob Howard,69,Female,LG OLED,2021-06-01,Cancellation request,Display issue,Pending Customer Response,High,Social media,2023-06-01 19:38:06,2023-06-01 11:17:48,3,Canada,6,3,0.09409989646016609,Low,56.1304,-106.3468,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Elder,0,0,Low Priority - Fast Resolution,Fast Resolution,Team B,88
585,Todd Watson,55,Male,Asus ROG,2021-06-13,Cancellation request,Battery life,Open,Critical,Phone,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Germany,6,4,0.0,Low,51.1657,10.4515,1,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
586,Patricia Jones,24,Male,Microsoft Office,2020-04-03,Refund request,Product setup,Closed,Critical,Chat,2023-06-01 14:43:08,2023-06-01 06:39:08,2,USA,6,4,0.0,Low,,,3,0.7727272727272727,High Efficiency,Low Satisfaction,Youth,1,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
587,Sarah Johnson,47,Male,Nikon D,2021-03-10,Refund request,Hardware issue,Open,Critical,Chat,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Canada,6,4,0.0,Low,56.1304,-106.3468,0,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
588,Lisa Morgan,52,Male,LG OLED,2020-01-24,Refund request,Product recommendation,Closed,Medium,Phone,2023-06-01 05:25:12,2023-06-01 15:48:12,2,USA,10,2,0.0,Low,,,5,0.5909090909090909,Medium Efficiency,Low Satisfaction,Senior,1,3,Critical Priority - Urgent Attention,Critical Issues,Team C,80
589,Matthew Martinez,54,Other,Fitbit Charge,2021-04-14,Billing inquiry,Peripheral compatibility,Pending Customer Response,Critical,Social media,2023-06-01 19:06:13,2023-06-01 11:17:48,3,UK,6,4,0.0,Low,,,1,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
590,Jason Serrano,44,Female,PlayStation,2020-02-23,Technical issue,Data loss,Closed,High,Phone,2023-06-01 02:53:15,2023-06-01 04:04:15,5,USA,1,3,0.9647452001338892,High,,,5,1.0,High Efficiency,High Satisfaction,Senior,1,2,Medium Priority - Normal Resolution,Slow Resolution,Team C,98
591,Mark Woodward,39,Male,Google Pixel,2020-02-12,Refund request,Refund request,Pending Customer Response,Low,Phone,2023-06-01 20:40:17,2023-06-01 11:17:48,3,Australia,6,1,0.14285845940021782,Low,-25.2744,133.7751,1,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,3,Critical Priority - Urgent Attention,Critical Issues,Team A,88
592,Alex Valdez,27,Female,Lenovo ThinkPad,2020-05-09,Refund request,Product compatibility,Open,Medium,Email,2023-06-01 11:26:25,2023-06-01 11:17:48,3,USA,6,2,0.2559980842312421,Low,,,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,3,Critical Priority - Urgent Attention,Critical Issues,Team B,88
593,Jodi Dickson,53,Male,HP Pavilion,2020-05-02,Technical issue,Payment issue,Open,Critical,Email,2023-06-01 11:26:25,2023-06-01 11:17:48,3,USA,6,4,0.0,Low,,,0,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
594,Brian Bell,29,Female,GoPro Hero,2021-09-22,Technical issue,Product compatibility,Open,Low,Phone,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Australia,6,1,0.14285845940021782,Low,-25.2744,133.7751,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,3,Critical Priority - Urgent Attention,Critical Issues,Team A,88
595,Jeremy Robinson,32,Female,Google Pixel,2020-07-27,Billing inquiry,Product setup,Open,High,Social media,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Germany,6,3,0.09409989646016609,Low,51.1657,10.4515,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
596,Jennifer Anderson,60,Other,Samsung Soundbar,2021-02-11,Cancellation request,Payment issue,Pending Customer Response,Low,Chat,2023-06-01 11:52:25,2023-06-01 11:17:48,3,USA,6,1,0.14285845940021782,Low,,,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team B,88
597,Mr. Victor Nguyen,68,Male,LG Smart TV,2020-02-09,Cancellation request,Data loss,Closed,Critical,Phone,2023-06-01 14:02:26,2023-06-01 12:27:26,3,Australia,6,4,0.0,Low,-25.2744,133.7751,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Elder,1,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
598,Matthew Tran,37,Male,Garmin Forerunner,2020-02-07,Technical issue,Cancellation request,Closed,High,Phone,2023-06-01 00:32:27,2023-06-01 14:19:27,4,Canada,13,3,0.0,Low,56.1304,-106.3468,0,0.45454545454545453,Low Efficiency,High Satisfaction,Adult,1,1,High Priority - Slow Resolution,Medium Resolution,Team A,74
599,Michelle Harris,45,Male,GoPro Action Camera,2021-07-21,Technical issue,Account access,Closed,Critical,Social media,2023-06-01 09:54:29,2023-06-01 19:12:29,2,UK,9,4,0.0,Low,,,0,0.6363636363636364,Medium Efficiency,Low Satisfaction,Senior,1,0,Low Priority - Fast Resolution,Fast Resolution,Team D,82
600,Candace Taylor,69,Other,LG OLED,2021-04-05,Technical issue,Product setup,Pending Customer Response,High,Social media,2023-05-31 22:05:31,2023-06-01 11:17:48,3,UK,6,3,0.09409989646016609,Low,,,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Elder,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
601,Terrance Turner,64,Other,Canon DSLR Camera,2021-04-20,Billing inquiry,Installation support,Closed,Low,Email,2023-06-01 06:35:33,2023-06-01 14:52:33,4,USA,8,1,0.0,Low,,,5,0.6818181818181818,Medium Efficiency,High Satisfaction,Elder,1,3,Critical Priority - Urgent Attention,Critical Issues,Team D,84
602,Gary Wilkerson,43,Other,Fitbit Charge,2020-05-05,Technical issue,Account access,Pending Customer Response,High,Email,2023-06-01 17:25:34,2023-06-01 11:17:48,3,Germany,6,3,0.09409989646016609,Low,51.1657,10.4515,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team C,88
603,Jamie Nelson,41,Male,Nintendo Switch Pro Controller,2021-02-13,Billing inquiry,Delivery problem,Pending Customer Response,Critical,Phone,2023-06-01 17:24:36,2023-06-01 11:17:48,3,Germany,6,4,0.0,Low,51.1657,10.4515,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team B,88
604,Sharon Fuller,48,Other,Lenovo ThinkPad,2020-04-11,Refund request,Refund request,Closed,Critical,Email,2023-06-01 07:22:38,2023-06-01 02:05:38,5,Canada,6,4,0.0,Low,56.1304,-106.3468,0,0.7727272727272727,High Efficiency,High Satisfaction,Senior,1,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
605,Samuel Delgado II,27,Other,Google Pixel,2021-11-01,Product inquiry,Installation support,Closed,Critical,Social media,2023-06-01 05:10:39,2023-06-01 14:00:39,3,USA,8,4,0.0,Low,,,0,0.6818181818181818,Medium Efficiency,Medium Satisfaction,Adult,1,0,Low Priority - Fast Resolution,Fast Resolution,Team C,84
606,Nicholas Zavala,50,Male,GoPro Hero,2020-02-04,Billing inquiry,Payment issue,Open,Low,Social media,2023-06-01 11:26:25,2023-06-01 11:17:48,3,UK,6,1,0.14285845940021782,Low,,,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team C,88
607,Alexandra Harvey,66,Female,Canon EOS,2021-08-31,Cancellation request,Product compatibility,Open,Low,Phone,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Germany,6,1,0.14285845940021782,Low,51.1657,10.4515,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Elder,0,3,Critical Priority - Urgent Attention,Critical Issues,Team B,88
608,Laura Barnett,69,Male,Garmin Forerunner,2021-04-05,Refund request,Software bug,Open,Low,Email,2023-06-01 11:26:25,2023-06-01 11:17:48,3,USA,6,1,0.14285845940021782,Low,,,0,0.7727272727272727,High Efficiency,Medium Satisfaction,Elder,0,3,Critical Priority - Urgent Attention,Critical Issues,Team B,88
609,Oscar Ortiz,53,Other,GoPro Hero,2021-11-30,Technical issue,Refund request,Open,Critical,Social media,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Germany,6,4,0.0,Low,51.1657,10.4515,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
610,James Russell,65,Other,GoPro Action Camera,2021-03-13,Refund request,Data loss,Pending Customer Response,Medium,Social media,2023-06-01 13:26:44,2023-06-01 11:17:48,3,Australia,6,2,0.2559980842312421,Low,-25.2744,133.7751,4,0.7727272727272727,High Efficiency,Medium Satisfaction,Elder,0,3,Critical Priority - Urgent Attention,Critical Issues,Team C,88
611,John Mendoza,52,Other,Dyson Vacuum Cleaner,2021-03-22,Cancellation request,Delivery problem,Pending Customer Response,Low,Chat,2023-06-01 14:27:47,2023-06-01 11:17:48,3,Germany,6,1,0.14285845940021782,Low,51.1657,10.4515,1,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team D,88
612,Phillip Roman,19,Female,MacBook Pro,2021-12-02,Product inquiry,Network problem,Closed,Medium,Phone,2023-06-01 19:30:48,2023-06-01 16:04:48,4,UK,6,2,0.2559980842312421,Low,,,3,0.7727272727272727,High Efficiency,High Satisfaction,Youth,1,3,Critical Priority - Urgent Attention,Critical Issues,Team B,88
613,Denise Allen,34,Female,Dyson Vacuum Cleaner,2021-10-16,Refund request,Cancellation request,Pending Customer Response,Medium,Email,2023-06-01 06:54:49,2023-06-01 11:17:48,3,India,6,2,0.2559980842312421,Low,20.5937,78.9629,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,3,Critical Priority - Urgent Attention,Critical Issues,Team C,88
614,Jose Hunter,18,Male,Apple AirPods,2020-03-24,Refund request,Network problem,Pending Customer Response,Low,Chat,2023-06-01 04:04:50,2023-06-01 11:17:48,3,Canada,6,1,0.14285845940021782,Low,56.1304,-106.3468,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Youth,0,3,Critical Priority - Urgent Attention,Critical Issues,Team D,88
615,Jenny Robinson,48,Other,Samsung Galaxy,2020-05-25,Technical issue,Software bug,Pending Customer Response,Medium,Email,2023-06-01 15:43:51,2023-06-01 11:17:48,3,Canada,6,2,0.2559980842312421,Low,56.1304,-106.3468,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team C,88
616,Stefanie Guzman,39,Other,Fitbit Versa Smartwatch,2020-01-24,Cancellation request,Account access,Pending Customer Response,Low,Email,2023-06-01 06:48:53,2023-06-01 11:17:48,3,UK,6,1,0.14285845940021782,Low,,,4,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,3,Critical Priority - Urgent Attention,Critical Issues,Team B,88
617,Ernest Torres,60,Other,Philips Hue Lights,2020-02-20,Product inquiry,Installation support,Open,Medium,Chat,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Germany,6,2,0.2559980842312421,Low,51.1657,10.4515,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team A,88
618,Mrs. Nicole Perez,38,Other,Fitbit Versa Smartwatch,2021-04-25,Product inquiry,Account access,Open,Low,Email,2023-06-01 11:26:25,2023-06-01 11:17:48,3,USA,6,1,0.14285845940021782,Low,,,5,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,3,Critical Priority - Urgent Attention,Critical Issues,Team C,88
619,Frank Shannon,55,Female,Bose SoundLink Speaker,2021-09-04,Product inquiry,Account access,Pending Customer Response,High,Social media,2023-06-01 15:08:58,2023-06-01 11:17:48,3,Germany,6,3,0.09409989646016609,Low,51.1657,10.4515,1,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
620,Karen Hernandez,59,Female,Amazon Kindle,2021-05-17,Technical issue,Refund request,Closed,Low,Email,2023-06-01 06:35:58,2023-06-01 04:00:58,4,UK,6,1,0.14285845940021782,Low,,,5,0.7727272727272727,High Efficiency,High Satisfaction,Senior,1,3,Critical Priority - Urgent Attention,Critical Issues,Team B,88
621,Andrew Riley,46,Female,Canon EOS,2020-01-21,Billing inquiry,Hardware issue,Closed,Low,Email,2023-06-01 21:02:59,2023-06-01 01:32:59,5,Canada,6,1,0.14285845940021782,Low,56.1304,-106.3468,4,0.7727272727272727,High Efficiency,High Satisfaction,Senior,1,3,Critical Priority - Urgent Attention,Critical Issues,Team A,88
622,Mary Gallagher,39,Other,Sony 4K HDR TV,2020-11-16,Product inquiry,Account access,Closed,Medium,Chat,2023-06-01 15:57:01,2023-06-01 16:08:01,2,Germany,1,2,1.0,High,51.1657,10.4515,0,1.0,High Efficiency,Low Satisfaction,Adult,1,2,Medium Priority - Normal Resolution,Slow Resolution,Team D,98
623,Juan Hayes,70,Male,Philips Hue Lights,2021-06-17,Cancellation request,Payment issue,Pending Customer Response,High,Phone,2023-06-01 01:59:03,2023-06-01 11:17:48,3,Canada,6,3,0.09409989646016609,Low,56.1304,-106.3468,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Elder,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
624,Nathaniel Clark,34,Male,Fitbit Versa Smartwatch,2020-05-04,Technical issue,Software bug,Pending Customer Response,Critical,Phone,2023-06-01 06:00:03,2023-06-01 11:17:48,3,USA,6,4,0.0,Low,,,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
625,Dr. Marc Leonard,62,Female,Canon DSLR Camera,2021-01-03,Billing inquiry,Account access,Pending Customer Response,Medium,Chat,2023-06-01 07:47:04,2023-06-01 11:17:48,3,Canada,6,2,0.2559980842312421,Low,56.1304,-106.3468,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Elder,0,3,Critical Priority - Urgent Attention,Critical Issues,Team C,88
626,Kimberly Tucker,29,Other,Samsung Soundbar,2021-02-08,Billing inquiry,Product recommendation,Pending Customer Response,Low,Social media,2023-06-01 17:56:06,2023-06-01 11:17:48,3,Canada,6,1,0.14285845940021782,Low,56.1304,-106.3468,0,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,3,Critical Priority - Urgent Attention,Critical Issues,Team B,88
627,Diane Lewis,47,Male,Asus ROG,2020-09-03,Technical issue,Product compatibility,Open,Critical,Email,2023-06-01 11:26:25,2023-06-01 11:17:48,3,India,6,4,0.0,Low,20.5937,78.9629,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
628,Tiffany Perkins,19,Other,Canon EOS,2021-06-13,Billing inquiry,Hardware issue,Closed,High,Email,2023-06-01 18:42:08,2023-06-01 05:38:08,2,India,6,3,0.09409989646016609,Low,20.5937,78.9629,1,0.7727272727272727,High Efficiency,Low Satisfaction,Youth,1,0,Low Priority - Fast Resolution,Fast Resolution,Team C,88
629,Walter Frazier,32,Male,Google Pixel,2021-10-12,Billing inquiry,Hardware issue,Pending Customer Response,High,Email,2023-06-01 08:21:10,2023-06-01 11:17:48,3,Australia,6,3,0.09409989646016609,Low,-25.2744,133.7751,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,0,Low Priority - Fast Resolution,Fast Resolution,Team B,88
630,Deborah Duncan,20,Female,Microsoft Surface,2020-06-19,Product inquiry,Installation support,Open,Critical,Social media,2023-06-01 11:26:25,2023-06-01 11:17:48,3,India,6,4,0.0,Low,20.5937,78.9629,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Youth,0,0,Low Priority - Fast Resolution,Fast Resolution,Team B,88
631,Lauren Luna,63,Female,Amazon Echo,2021-09-24,Refund request,Installation support,Open,Medium,Social media,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Canada,6,2,0.2559980842312421,Low,56.1304,-106.3468,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Elder,0,3,Critical Priority - Urgent Attention,Critical Issues,Team C,88
632,Elizabeth Williamson,64,Male,Fitbit Charge,2020-06-03,Cancellation request,Product recommendation,Pending Customer Response,Low,Social media,2023-06-01 02:58:15,2023-06-01 11:17:48,3,UK,6,1,0.14285845940021782,Low,,,0,0.7727272727272727,High Efficiency,Medium Satisfaction,Elder,0,3,Critical Priority - Urgent Attention,Critical Issues,Team C,88
633,Bailey Black,66,Other,Canon DSLR Camera,2021-03-24,Cancellation request,Battery life,Pending Customer Response,Critical,Social media,2023-05-31 22:47:17,2023-06-01 11:17:48,3,Canada,6,4,0.0,Low,56.1304,-106.3468,5,0.7727272727272727,High Efficiency,Medium Satisfaction,Elder,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
634,Jonathon Copeland,68,Female,Asus ROG,2020-07-29,Product inquiry,Account access,Pending Customer Response,Low,Social media,2023-06-01 13:03:18,2023-06-01 11:17:48,3,UK,6,1,0.14285845940021782,Low,,,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Elder,0,3,Critical Priority - Urgent Attention,Critical Issues,Team B,88
635,Gregory Love,28,Female,Fitbit Charge,2020-01-21,Cancellation request,Data loss,Pending Customer Response,Medium,Social media,2023-06-01 04:19:18,2023-06-01 11:17:48,3,UK,6,2,0.2559980842312421,Low,,,0,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,3,Critical Priority - Urgent Attention,Critical Issues,Team A,88
636,Reginald Trevino,53,Male,Canon DSLR Camera,2021-08-31,Cancellation request,Data loss,Closed,Medium,Chat,2023-06-01 08:35:20,2023-06-01 11:51:20,3,India,3,2,0.9762651087418174,High,20.5937,78.9629,1,0.9090909090909091,High Efficiency,Medium Satisfaction,Senior,1,2,Medium Priority - Normal Resolution,Slow Resolution,Team C,94
637,Pamela Hall,58,Other,Nintendo Switch Pro Controller,2020-04-18,Cancellation request,Cancellation request,Open,Critical,Chat,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Germany,6,4,0.0,Low,51.1657,10.4515,0,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team B,88
638,Melanie George,32,Female,Dyson Vacuum Cleaner,2021-11-03,Product inquiry,Hardware issue,Pending Customer Response,Low,Chat,2023-06-01 01:11:21,2023-06-01 11:17:48,3,USA,6,1,0.14285845940021782,Low,,,1,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,3,Critical Priority - Urgent Attention,Critical Issues,Team B,88
639,Yvonne Reynolds,26,Other,Samsung Soundbar,2020-08-22,Product inquiry,Delivery problem,Pending Customer Response,Critical,Email,2023-06-01 19:58:22,2023-06-01 11:17:48,3,India,6,4,0.0,Low,20.5937,78.9629,1,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
640,Paula Wood,47,Male,Samsung Soundbar,2020-03-03,Refund request,Data loss,Open,High,Phone,2023-06-01 11:26:25,2023-06-01 11:17:48,3,India,6,3,0.09409989646016609,Low,20.5937,78.9629,1,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
