Ticket ID,Customer Name,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Status,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Resolution_Duration,Priority_Score,resolution_hours,Region,Latitude,Longitude,Cluster_Size,Performance_Score
1564,Timothy Martinez,64,Female,Garmin Forerunner,28-02-2020,Product Inquiry,Refund request,Closed,High,Social media,01-06-2023 07:48,01-06-2023 10:48,1189,3,3,Other Global,0,0,1641,8.72
1565,Fernando Graham,36,Female,Nest Thermostat,22-05-2020,Technical Issue,Payment issue,Open,Medium,Chat,,,-1,2,,Other Global,0,0,1747,
1566,Whitney Watkins,24,Male,Garmin Forerunner,26-05-2021,Billing Inquiry,Delivery problem,Pending Customer Response,High,Chat,01-06-2023 18:02,,-1,3,,Other Global,0,0,1634,
1567,William Bennett,26,Male,Xbox,24-02-2021,Billing Inquiry,Display issue,Pending Customer Response,Critical,Chat,01-06-2023 11:25,,-1,4,,Other Global,0,0,1634,
1568,Jennifer Alexander,40,Other,Nest Thermostat,19-03-2020,Refund Request,Display issue,Open,Critical,Phone,,,-1,4,,Other Global,0,0,1752,
1569,Ryan Henderson,47,Other,GoPro Hero,26-12-2021,Technical Issue,Hardware issue,Closed,Critical,Social media,01-06-2023 17:40,01-06-2023 02:42,522,4,14.966666666666669,North America,37.09,-95.71,1747,3.62
1570,Samantha Wells,47,Male,HP Pavilion,06-12-2021,Cancellation Request,Data loss,Open,Low,Phone,,,-1,1,,Other Global,0,0,1695,
1571,Barbara Neal,65,Other,Dyson Vacuum Cleaner,05-09-2021,Technical Issue,Data loss,Open,Low,Chat,,,-1,1,,Other Global,0,0,1747,
1572,Elizabeth Hardin,19,Other,Dyson Vacuum Cleaner,02-02-2021,Cancellation Request,Account access,Pending Customer Response,High,Email,01-06-2023 17:49,,-1,3,,Other Global,0,0,1695,
1573,Holly Miller,20,Other,Autodesk AutoCAD,04-12-2021,Refund Request,Product recommendation,Open,Critical,Email,,,-1,4,,Middle East,23.88,45.07,1752,
1574,Russell Brown,25,Male,LG Washing Machine,30-09-2020,Billing Inquiry,Delivery problem,Closed,High,Social media,01-06-2023 09:47,01-06-2023 10:39,974,3,0.8666666666666667,Other Global,0,0,1634,9.63
1575,Tina Nichols,59,Female,Microsoft Surface,01-08-2020,Billing Inquiry,Delivery problem,Open,Low,Phone,,,-1,1,,Other Global,0,0,1634,
1576,Ms. Maria Wade MD,31,Male,Garmin Forerunner,03-12-2021,Cancellation Request,Network problem,Pending Customer Response,Medium,Email,01-06-2023 01:11,,-1,2,,Other Global,0,0,1695,
1577,Thomas Buckley,23,Male,Canon DSLR Camera,30-06-2021,Billing Inquiry,Payment issue,Pending Customer Response,Medium,Phone,01-06-2023 14:15,,-1,2,,Other Global,0,0,1634,
1578,Rebecca Barber,38,Female,Asus ROG,22-05-2021,Technical Issue,Delivery problem,Closed,Medium,Email,01-06-2023 19:12,01-06-2023 11:45,740,2,7.45,Other Global,0,0,1747,6.83
1579,Brian Crane,39,Other,Sony PlayStation,19-01-2021,Refund Request,Product recommendation,Pending Customer Response,Low,Chat,01-06-2023 20:52,,-1,1,,Other Global,0,0,1752,
1580,Christina Ward,26,Male,LG Washing Machine,24-04-2021,Technical Issue,Network problem,Open,Medium,Email,,,-1,2,,Other Global,0,0,1747,
1581,Kyle Ritter,62,Female,Bose QuietComfort,09-07-2021,Technical Issue,Software bug,Closed,Medium,Chat,01-06-2023 14:13,01-06-2023 00:23,692,2,13.833333333333334,Other Global,0,0,1747,4.11
1582,Michael Knight,70,Female,Autodesk AutoCAD,22-01-2021,Billing Inquiry,Refund request,Open,High,Social media,,,-1,3,,Middle East,23.88,45.07,1634,
1583,William Cannon,23,Other,Dyson Vacuum Cleaner,19-06-2020,Cancellation Request,Product recommendation,Closed,Low,Phone,01-06-2023 06:15,31-05-2023 23:16,1076,1,6.983333333333333,Other Global,0,0,1695,7.02
1584,Tanya Grant,61,Female,Adobe Photoshop,06-04-2021,Billing Inquiry,Peripheral compatibility,Closed,Critical,Email,01-06-2023 07:29,01-06-2023 11:20,786,4,3.85,Other Global,0,0,1634,8.36
1585,Andrew Nguyen,49,Male,Nintendo Switch Pro Controller,16-05-2020,Billing Inquiry,Installation support,Pending Customer Response,Low,Social media,01-06-2023 06:41,,-1,1,,Other Global,0,0,1634,
1586,Kari Lara,19,Other,Microsoft Surface,08-09-2020,Refund Request,Data loss,Pending Customer Response,Medium,Phone,01-06-2023 16:21,,-1,2,,Other Global,0,0,1752,
1587,Morgan Diaz,34,Male,Amazon Echo,23-08-2020,Product Inquiry,Delivery problem,Open,High,Chat,,,-1,3,,Other Global,0,0,1641,
1588,Paul Lopez,34,Female,GoPro Action Camera,14-10-2021,Product Inquiry,Account access,Open,Low,Social media,,,-1,1,,Other Global,0,0,1641,
1589,Meghan Sparks,55,Female,Sony Xperia,26-08-2021,Technical Issue,Product recommendation,Closed,Low,Chat,01-06-2023 17:01,01-06-2023 14:48,644,1,2.216666666666667,Other Global,0,0,1747,9.06
1590,Melissa Garcia,61,Female,Nikon D,09-07-2021,Cancellation Request,Product compatibility,Closed,Low,Social media,01-06-2023 13:48,01-06-2023 11:33,692,1,2.25,Other Global,0,0,1695,9.04
1591,Kyle Black MD,53,Male,Nintendo Switch,08-05-2020,Product Inquiry,Peripheral compatibility,Closed,Low,Social media,01-06-2023 05:38,31-05-2023 23:04,1118,1,6.566666666666666,Other Global,0,0,1641,7.2
1592,Monica Duncan,54,Male,LG Washing Machine,05-08-2020,Product Inquiry,Display issue,Open,Medium,Chat,,,-1,2,,Other Global,0,0,1641,
1593,Marissa Thornton,45,Other,Canon DSLR Camera,10-05-2021,Technical Issue,Refund request,Pending Customer Response,Critical,Email,01-06-2023 22:14,,-1,4,,Other Global,0,0,1747,
1594,Maria Marquez,56,Male,Fitbit Versa Smartwatch,29-04-2020,Refund Request,Display issue,Closed,High,Email,31-05-2023 22:32,01-06-2023 12:46,1128,3,14.233333333333333,Other Global,0,0,1752,3.93
1595,Tyler Acosta,23,Other,Lenovo ThinkPad,18-07-2020,Technical Issue,Peripheral compatibility,Open,High,Chat,,,-1,3,,Other Global,0,0,1747,
1596,Christine Daniels,27,Male,Bose SoundLink Speaker,30-11-2021,Product Inquiry,Software bug,Closed,Medium,Chat,01-06-2023 01:34,01-06-2023 19:21,548,2,17.783333333333335,Other Global,0,0,1641,2.42
1597,Natalie Smith,31,Male,LG OLED,13-04-2021,Technical Issue,Cancellation request,Closed,High,Email,01-06-2023 07:49,01-06-2023 15:16,779,3,7.45,Other Global,0,0,1747,6.83
1598,Rebecca Garcia,29,Other,Samsung Soundbar,06-06-2020,Technical Issue,Delivery problem,Open,Low,Phone,,,-1,1,,Other Global,0,0,1747,
1599,Jeremy Curtis,39,Female,Canon DSLR Camera,01-03-2021,Billing Inquiry,Delivery problem,Closed,High,Email,01-06-2023 12:48,01-06-2023 06:03,822,3,6.75,Other Global,0,0,1634,7.12
1600,Dean Coleman,59,Male,Bose SoundLink Speaker,14-04-2020,Refund Request,Product compatibility,Open,Medium,Phone,,,-1,2,,Other Global,0,0,1752,
1601,Michael Garcia,47,Female,GoPro Hero,12-09-2020,Refund Request,Battery life,Pending Customer Response,Low,Social media,01-06-2023 11:51,,-1,1,,North America,37.09,-95.71,1752,
1602,Seth Harris,48,Female,Apple AirPods,10-02-2020,Billing Inquiry,Product recommendation,Closed,Critical,Social media,01-06-2023 21:20,01-06-2023 04:29,1207,4,16.85,Other Global,0,0,1634,2.82
1603,John Hammond,34,Male,Samsung Galaxy,18-01-2021,Technical Issue,Payment issue,Closed,Critical,Social media,01-06-2023 00:04,01-06-2023 07:38,864,4,7.566666666666666,Asia-Pacific,1.35,103.81,1747,6.78
1604,Mary Munoz,30,Female,Nintendo Switch,05-11-2020,Technical Issue,Battery life,Closed,Low,Chat,01-06-2023 07:07,01-06-2023 08:09,938,1,1.0333333333333334,Other Global,0,0,1747,9.56
1605,Taylor Montoya,22,Female,Dell XPS,21-06-2021,Billing Inquiry,Account access,Pending Customer Response,Medium,Chat,01-06-2023 12:24,,-1,2,,Asia-Pacific,1.35,103.81,1634,
1606,Jon Trujillo,66,Female,Sony Xperia,26-05-2020,Product Inquiry,Refund request,Open,Low,Phone,,,-1,1,,Other Global,0,0,1641,
1607,William York,30,Male,Sony PlayStation,29-11-2021,Cancellation Request,Delivery problem,Open,Medium,Email,,,-1,2,,Other Global,0,0,1695,
1608,Jamie Smith,53,Male,Google Pixel,25-09-2020,Billing Inquiry,Product setup,Pending Customer Response,Medium,Chat,01-06-2023 07:33,,-1,2,,Other Global,0,0,1634,
1609,Krista Pittman,61,Female,iPhone,27-10-2021,Product Inquiry,Data loss,Open,Low,Email,,,-1,1,,Asia-Pacific,1.35,103.81,1641,
1610,Joseph Parker,50,Male,Google Pixel,11-09-2020,Cancellation Request,Product compatibility,Open,Medium,Social media,,,-1,2,,Other Global,0,0,1695,
1611,Alexandria Rivera,68,Other,Canon EOS,03-04-2021,Billing Inquiry,Hardware issue,Pending Customer Response,Medium,Social media,01-06-2023 20:20,,-1,2,,North America,37.09,-95.71,1634,
1612,George Hale,66,Other,Microsoft Xbox Controller,04-10-2021,Cancellation Request,Payment issue,Closed,Medium,Social media,01-06-2023 15:29,01-06-2023 05:31,605,2,9.966666666666669,Other Global,0,0,1695,5.75
1613,Stephanie Miller,56,Female,Nintendo Switch,28-01-2021,Refund Request,Account access,Closed,Medium,Social media,31-05-2023 23:42,01-06-2023 15:59,854,2,16.283333333333335,Other Global,0,0,1752,3.06
1614,Carlos Peterson,47,Other,Amazon Kindle,01-02-2021,Cancellation Request,Refund request,Closed,Critical,Phone,01-06-2023 05:42,01-06-2023 07:34,850,4,1.8666666666666667,Other Global,0,0,1695,9.2
1615,Stephanie Mcgrath,60,Female,Fitbit Charge,26-11-2021,Technical Issue,Battery life,Closed,Low,Social media,01-06-2023 13:51,31-05-2023 23:36,551,1,14.25,Other Global,0,0,1747,3.93
1616,Abigail Jones,41,Other,Nintendo Switch,29-07-2021,Technical Issue,Product setup,Pending Customer Response,Medium,Chat,01-06-2023 05:07,,-1,2,,Other Global,0,0,1747,
1617,Andrew Thompson,46,Other,Sony PlayStation,05-05-2020,Refund Request,Cancellation request,Pending Customer Response,High,Email,01-06-2023 05:15,,-1,3,,Other Global,0,0,1752,
1618,Wendy Townsend,20,Female,Google Pixel,13-10-2020,Refund Request,Peripheral compatibility,Closed,Critical,Phone,01-06-2023 08:03,01-06-2023 00:14,961,4,7.816666666666666,Other Global,0,0,1752,6.67
1619,Tara Chavez,63,Female,Dell XPS,18-05-2021,Refund Request,Refund request,Closed,Critical,Chat,01-06-2023 19:05,01-06-2023 21:34,744,4,2.4833333333333334,Asia-Pacific,1.35,103.81,1752,8.94
1620,Katherine Cross,54,Male,Amazon Kindle,07-07-2020,Technical Issue,Peripheral compatibility,Open,Medium,Chat,,,-1,2,,Other Global,0,0,1747,
1621,Jennifer Nelson,38,Female,Adobe Photoshop,21-11-2020,Product Inquiry,Peripheral compatibility,Open,Critical,Phone,,,-1,4,,Other Global,0,0,1641,
1622,Charles Dorsey,47,Female,Fitbit Versa Smartwatch,04-07-2021,Billing Inquiry,Installation support,Pending Customer Response,High,Social media,01-06-2023 06:11,,-1,3,,Other Global,0,0,1634,
1623,Tami Armstrong,56,Other,Sony PlayStation,01-06-2020,Billing Inquiry,Peripheral compatibility,Closed,Low,Social media,01-06-2023 01:29,01-06-2023 14:11,1095,1,12.7,Other Global,0,0,1634,4.59
1624,Nicholas Gonzales,52,Female,Garmin Forerunner,22-02-2020,Cancellation Request,Product recommendation,Closed,High,Phone,01-06-2023 10:42,01-06-2023 13:07,1195,3,2.4166666666666665,Other Global,0,0,1695,8.97
1625,Melanie Williams,44,Male,Nest Thermostat,06-03-2020,Product Inquiry,Hardware issue,Pending Customer Response,High,Chat,01-06-2023 14:41,,-1,3,,Other Global,0,0,1641,
1626,Kendra Howell MD,42,Male,Asus ROG,30-07-2021,Product Inquiry,Battery life,Pending Customer Response,Medium,Chat,01-06-2023 18:22,,-1,2,,Other Global,0,0,1641,
1627,Joseph Miller,45,Female,iPhone,18-03-2021,Technical Issue,Delivery problem,Open,Critical,Email,,,-1,4,,Asia-Pacific,1.35,103.81,1747,
1628,Chelsea Jimenez,57,Male,Sony Xperia,05-01-2020,Technical Issue,Peripheral compatibility,Pending Customer Response,Medium,Social media,01-06-2023 21:11,,-1,2,,Other Global,0,0,1747,
1629,Angel Simmons,52,Male,Lenovo ThinkPad,14-11-2021,Refund Request,Hardware issue,Closed,Critical,Social media,01-06-2023 13:51,01-06-2023 02:18,564,4,11.55,Other Global,0,0,1752,5.08
1630,Aaron Salazar,51,Female,Google Pixel,07-05-2021,Cancellation Request,Network problem,Closed,Critical,Social media,31-05-2023 22:40,01-06-2023 07:57,755,4,9.283333333333331,Other Global,0,0,1695,6.04
1631,Samantha Bates,54,Other,GoPro Action Camera,10-12-2021,Technical Issue,Delivery problem,Open,Critical,Email,,,-1,4,,Other Global,0,0,1747,
1632,Katherine Reed,56,Male,iPhone,29-03-2021,Refund Request,Network problem,Open,Low,Chat,,,-1,1,,Asia-Pacific,1.35,103.81,1752,
1633,Debra Lopez DDS,50,Other,Sony PlayStation,02-04-2020,Product Inquiry,Product compatibility,Open,Low,Chat,,,-1,1,,Other Global,0,0,1641,
1634,Jennifer Hansen,65,Female,Nintendo Switch Pro Controller,24-09-2021,Product Inquiry,Product setup,Open,High,Social media,,,-1,3,,Other Global,0,0,1641,
1635,Savannah Collins,56,Female,Fitbit Versa Smartwatch,19-09-2020,Refund Request,Hardware issue,Open,Critical,Email,,,-1,4,,Other Global,0,0,1752,
1636,Jaime Fisher,45,Male,Philips Hue Lights,14-07-2021,Cancellation Request,Hardware issue,Pending Customer Response,Medium,Chat,01-06-2023 12:20,,-1,2,,Other Global,0,0,1695,
1637,Tiffany Gomez,55,Female,Microsoft Xbox Controller,23-11-2021,Technical Issue,Refund request,Pending Customer Response,High,Social media,01-06-2023 13:27,,-1,3,,Other Global,0,0,1747,
1638,Melissa Blackwell,49,Other,Canon DSLR Camera,13-06-2020,Technical Issue,Cancellation request,Pending Customer Response,Low,Social media,01-06-2023 04:47,,-1,1,,Other Global,0,0,1747,
1639,Ian Davis,38,Male,PlayStation,17-07-2020,Refund Request,Peripheral compatibility,Open,High,Email,,,-1,3,,Other Global,0,0,1752,
1640,Katherine Young,60,Other,Adobe Photoshop,23-07-2021,Cancellation Request,Installation support,Open,Critical,Social media,,,-1,4,,Other Global,0,0,1695,
1641,William Stokes,36,Other,LG OLED,23-07-2020,Refund Request,Product compatibility,Closed,Critical,Phone,01-06-2023 17:19,01-06-2023 14:11,1043,4,3.1333333333333333,Other Global,0,0,1752,8.66
1642,Justin Richardson,34,Female,Fitbit Charge,08-01-2021,Cancellation Request,Data loss,Pending Customer Response,Medium,Phone,01-06-2023 13:17,,-1,2,,Other Global,0,0,1695,
1643,Jennifer Morgan,32,Female,Bose QuietComfort,05-09-2021,Refund Request,Battery life,Pending Customer Response,High,Phone,01-06-2023 06:08,,-1,3,,Other Global,0,0,1752,
1644,Lisa Oconnor,24,Other,Nikon D,12-01-2021,Refund Request,Payment issue,Pending Customer Response,Low,Chat,01-06-2023 13:25,,-1,1,,Other Global,0,0,1752,
1645,Amanda Evans,60,Female,Fitbit Versa Smartwatch,27-02-2021,Technical Issue,Product setup,Open,Medium,Email,,,-1,2,,Other Global,0,0,1747,
1646,Terri Hill,24,Other,Microsoft Office,24-05-2021,Technical Issue,Product recommendation,Open,High,Chat,,,-1,3,,Latin America,-14.23,-51.92,1747,
1647,Thomas Martinez,34,Female,Dell XPS,10-12-2020,Cancellation Request,Network problem,Open,Low,Social media,,,-1,1,,Asia-Pacific,1.35,103.81,1695,
1648,Brandon Reese,46,Male,Canon DSLR Camera,01-04-2021,Billing Inquiry,Network problem,Closed,High,Chat,01-06-2023 12:47,01-06-2023 02:38,791,3,10.15,Other Global,0,0,1634,5.67
1649,Eric Cervantes,26,Female,Nintendo Switch,09-02-2020,Billing Inquiry,Software bug,Pending Customer Response,Critical,Email,01-06-2023 16:07,,-1,4,,Other Global,0,0,1634,
1650,Fernando Diaz,27,Male,Samsung Galaxy,17-12-2021,Refund Request,Product recommendation,Closed,Critical,Chat,01-06-2023 04:41,01-06-2023 04:04,531,4,0.6166666666666667,Asia-Pacific,1.35,103.81,1752,9.74
1651,Teresa Ross,39,Other,Microsoft Surface,29-06-2020,Cancellation Request,Refund request,Pending Customer Response,High,Social media,01-06-2023 06:16,,-1,3,,Other Global,0,0,1695,
1652,Jennifer Lucas,18,Female,LG Smart TV,22-11-2020,Technical Issue,Peripheral compatibility,Closed,Low,Social media,01-06-2023 08:02,01-06-2023 12:18,921,1,4.266666666666667,Europe,54.52,15.25,1747,8.18
1653,Jenna Ayers,68,Male,Dyson Vacuum Cleaner,27-04-2020,Product Inquiry,Product compatibility,Closed,Low,Email,01-06-2023 03:21,01-06-2023 05:42,1130,1,2.35,Other Global,0,0,1641,9
1654,Alison Larsen,57,Female,Google Pixel,16-06-2021,Billing Inquiry,Delivery problem,Closed,Low,Social media,01-06-2023 10:17,31-05-2023 22:42,714,1,11.583333333333334,Other Global,0,0,1634,5.06
1655,Cameron Pittman,31,Male,HP Pavilion,23-09-2020,Billing Inquiry,Product compatibility,Open,High,Social media,,,-1,3,,Other Global,0,0,1634,
1656,Ariana Deleon,27,Female,Garmin Forerunner,19-06-2021,Refund Request,Cancellation request,Closed,High,Email,01-06-2023 09:08,01-06-2023 14:02,712,3,4.9,Other Global,0,0,1752,7.91
1657,Phillip Harris,41,Male,Google Nest,15-02-2021,Refund Request,Payment issue,Open,Low,Chat,,,-1,1,,Other Global,0,0,1752,
1658,Joshua Hurst,38,Male,Garmin Forerunner,22-07-2020,Product Inquiry,Battery life,Pending Customer Response,Medium,Chat,01-06-2023 17:19,,-1,2,,Other Global,0,0,1641,
1659,Jonathon Barrett,45,Other,Sony PlayStation,22-04-2020,Technical Issue,Payment issue,Pending Customer Response,High,Phone,01-06-2023 19:40,,-1,3,,Other Global,0,0,1747,
1660,John Parker,55,Female,HP Pavilion,11-04-2020,Product Inquiry,Hardware issue,Closed,Critical,Email,01-06-2023 03:48,31-05-2023 22:48,1145,4,5,Other Global,0,0,1641,7.87
1661,Wanda Mendez,29,Male,Bose QuietComfort,04-09-2021,Billing Inquiry,Delivery problem,Closed,High,Social media,01-06-2023 00:48,01-06-2023 19:08,635,3,18.33333333333333,Other Global,0,0,1634,2.19
1662,David Warren,64,Female,Philips Hue Lights,10-06-2021,Product Inquiry,Software bug,Open,Low,Email,,,-1,1,,Other Global,0,0,1641,
1663,Deborah Schultz,50,Female,Adobe Photoshop,30-09-2021,Technical Issue,Network problem,Closed,Medium,Social media,01-06-2023 00:57,01-06-2023 12:04,609,2,11.116666666666667,Other Global,0,0,1747,5.26
1664,Anna Garza MD,54,Other,Canon EOS,12-06-2021,Cancellation Request,Network problem,Pending Customer Response,Critical,Phone,01-06-2023 10:34,,-1,4,,North America,37.09,-95.71,1695,
1665,Amanda Garrison,69,Other,LG Washing Machine,12-10-2021,Refund Request,Delivery problem,Closed,Medium,Social media,01-06-2023 07:08,31-05-2023 22:36,596,2,8.533333333333333,Other Global,0,0,1752,6.36
1666,Kelly Scott,50,Other,PlayStation,21-09-2021,Cancellation Request,Cancellation request,Pending Customer Response,High,Social media,31-05-2023 23:36,,-1,3,,Other Global,0,0,1695,
1667,David Hernandez,27,Female,Nintendo Switch Pro Controller,07-07-2020,Technical Issue,Software bug,Open,Medium,Chat,,,-1,2,,Other Global,0,0,1747,
1668,Matthew Butler,22,Female,LG Washing Machine,26-10-2020,Billing Inquiry,Refund request,Open,High,Phone,,,-1,3,,Other Global,0,0,1634,
1669,Richard Leonard,69,Male,iPhone,07-12-2020,Refund Request,Installation support,Closed,Medium,Chat,31-05-2023 23:25,01-06-2023 03:47,906,2,4.366666666666666,Asia-Pacific,1.35,103.81,1752,8.14
1670,Darlene Shaw,45,Male,Nikon D,17-09-2021,Cancellation Request,Account access,Closed,High,Social media,01-06-2023 21:36,01-06-2023 21:15,622,3,0.35,Other Global,0,0,1695,9.85
1671,Gilbert Allen,33,Other,iPhone,02-12-2021,Billing Inquiry,Battery life,Open,Critical,Phone,,,-1,4,,Asia-Pacific,1.35,103.81,1634,
1672,Matthew Knight PhD,65,Male,Canon EOS,27-04-2020,Billing Inquiry,Software bug,Pending Customer Response,Low,Social media,01-06-2023 20:19,,-1,1,,North America,37.09,-95.71,1634,
1673,Laura Stevens,61,Female,Sony 4K HDR TV,08-05-2021,Cancellation Request,Battery life,Open,Medium,Phone,,,-1,2,,Other Global,0,0,1695,
1674,Melissa Campbell,68,Other,Samsung Galaxy,05-05-2020,Billing Inquiry,Display issue,Closed,High,Phone,01-06-2023 03:58,01-06-2023 18:28,1122,3,14.5,Asia-Pacific,1.35,103.81,1634,3.82
1675,David Weaver,68,Female,Fitbit Charge,07-01-2021,Cancellation Request,Payment issue,Closed,Low,Email,01-06-2023 17:26,01-06-2023 02:22,875,1,15.066666666666666,Other Global,0,0,1695,3.58
1676,James Franco,38,Male,Nest Thermostat,28-06-2020,Product Inquiry,Product compatibility,Pending Customer Response,Medium,Chat,01-06-2023 12:35,,-1,2,,Other Global,0,0,1641,
1677,James Ibarra,63,Female,Microsoft Surface,10-05-2020,Refund Request,Data loss,Closed,Low,Phone,01-06-2023 09:58,01-06-2023 13:53,1117,1,3.9166666666666665,Other Global,0,0,1752,8.33
1678,Andrew Atkins,68,Male,GoPro Action Camera,12-11-2021,Technical Issue,Hardware issue,Pending Customer Response,Critical,Phone,01-06-2023 18:12,,-1,4,,Other Global,0,0,1747,
